Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
2384,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,4368
13887,1.0,Premium,G,SI2,62.5,59.0,6.41,6.33,3.98,3136
2397,1.11,Premium,H,VS2,62.0,59.0,6.66,6.59,4.11,5395
9891,0.9,Good,I,VS2,63.8,55.0,6.16,6.07,3.9,3246
14548,1.0,Very Good,E,SI1,63.1,58.0,6.34,6.2,3.95,4435
14378,0.32,Ideal,H,VS2,62.2,57.0,4.36,4.38,2.72,505
19473,0.9,Good,G,SI2,62.7,59.0,6.04,6.12,3.81,3489
2860,0.3,Ideal,H,VVS1,61.1,58.0,4.33,4.35,2.65,665
12111,2.04,Premium,I,VS2,62.5,58.0,8.22,8.09,5.1,17028
2650,0.28,Premium,E,VVS1,61.3,60.0,4.18,4.21,2.57,646
22524,0.3,Ideal,F,VVS2,61.4,56.0,4.32,4.35,2.66,694
21799,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,2227
3106,0.71,Very Good,I,VVS1,63.0,58.0,5.68,5.72,3.59,2456
13132,0.23,Very Good,F,VS2,63.4,56.0,3.84,3.89,2.45,402
17884,0.58,Ideal,F,VVS2,61.9,56.0,5.35,5.38,3.32,2380
7205,1.34,Ideal,G,VS2,61.9,56.0,7.1,7.05,4.38,9401
15228,0.32,Ideal,H,IF,61.4,55.0,4.42,4.47,2.73,814
3508,0.5,Very Good,F,SI1,61.4,57.0,5.08,5.12,3.13,1295
7441,0.52,Premium,D,SI1,62.7,58.0,5.2,5.16,3.25,1605
12619,1.01,Premium,F,VS2,61.2,57.5,6.43,6.45,3.94,7277
20359,1.19,Premium,G,VS2,58.9,61.0,6.88,6.81,4.03,7397
21811,0.38,Very Good,F,VS2,61.9,54.8,4.63,4.69,2.89,906
16752,1.1,Ideal,G,VS1,61.5,57.0,6.65,6.62,4.08,7111
7061,0.7,Premium,G,VS1,58.3,58.0,5.9,5.86,3.43,2459
13325,2.3,Premium,H,SI2,62.7,56.0,8.46,8.42,5.29,15992
3329,2.22,Ideal,G,SI2,60.9,57.0,8.47,8.42,5.14,15584
7189,0.72,Ideal,D,VS2,62.0,54.8,5.73,5.76,3.56,3543
9047,0.31,Ideal,F,IF,62.1,55.0,4.34,4.35,2.7,979
14025,0.7,Very Good,I,SI1,62.8,59.0,5.63,5.67,3.55,1763
7165,1.45,Fair,F,SI2,64.4,58.0,7.17,7.11,4.59,6455
18309,0.3,Ideal,G,VVS1,62.0,54.9,4.3,4.33,2.68,735
24025,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
11460,1.02,Premium,F,SI2,59.9,62.0,6.53,6.5,3.9,4238
3371,0.3,Premium,E,SI1,60.0,60.0,4.36,4.38,2.62,526
10792,0.41,Premium,D,VVS1,62.2,58.0,4.71,4.77,2.95,1349
9246,0.5,Ideal,H,VS1,62.6,53.0,5.09,5.14,3.2,1370
25993,0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,833
21052,0.31,Premium,J,VS1,60.7,60.0,4.39,4.34,2.65,523
11227,0.51,Very Good,E,SI1,60.9,57.0,5.17,5.2,3.16,1357
24698,0.31,Premium,F,VS2,61.6,58.0,4.38,4.35,2.69,802
7480,0.34,Premium,E,VS2,61.0,59.0,4.48,4.51,2.74,745
23337,0.51,Ideal,E,SI2,61.0,56.0,5.16,5.2,3.16,1098
18911,0.58,Ideal,F,VS2,61.5,57.0,5.34,5.39,3.3,1657
12804,1.0,Premium,H,SI1,62.1,56.0,6.48,6.38,3.99,4788
26652,0.56,Ideal,D,VS1,61.7,56.0,5.33,5.3,3.28,2026
23825,1.51,Very Good,I,VS1,60.7,60.0,7.43,7.49,4.53,9979
25365,0.56,Very Good,G,VS1,60.5,59.0,5.26,5.31,3.2,1819
13223,0.32,Ideal,G,VS1,61.8,55.0,4.42,4.45,2.74,559
11609,1.26,Ideal,G,VS1,61.6,56.0,7.03,6.96,4.31,9243
7944,0.35,Very Good,F,IF,62.0,54.0,4.55,4.58,2.83,1027
19610,1.17,Ideal,G,SI2,62.6,55.0,6.74,6.78,4.23,5743
23068,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
6180,1.01,Very Good,D,SI1,63.2,58.0,6.28,6.34,3.99,5654
16952,0.31,Very Good,G,VVS1,59.9,62.0,4.35,4.37,2.61,816
14985,0.7,Good,F,VVS1,63.3,56.0,5.64,5.7,3.59,3310
16341,1.23,Premium,H,VVS2,62.8,56.0,6.9,6.82,4.31,8004
6989,0.72,Premium,E,SI2,61.7,58.0,5.79,5.74,3.56,2125
13085,0.55,Ideal,I,VVS1,61.7,56.0,5.29,5.24,3.25,1712
12235,0.76,Ideal,E,SI2,62.8,56.0,5.78,5.82,3.64,2873
20575,0.42,Ideal,F,SI1,60.6,57.0,4.84,4.9,2.95,773
26848,1.72,Ideal,G,VVS2,62.0,57.0,7.63,7.72,4.76,18431
18513,0.58,Ideal,D,VVS1,61.6,60.0,5.34,5.35,3.29,3154
19222,0.31,Very Good,E,IF,61.6,54.0,4.38,4.42,2.71,958
13359,0.9,Fair,F,SI2,69.0,59.0,5.89,5.82,4.04,2536
22694,1.07,Very Good,H,VS2,61.5,57.0,6.57,6.63,4.06,5254
2392,1.5,Very Good,I,SI1,60.3,60.0,7.46,7.43,4.49,8127
2591,2.0,Very Good,G,SI1,63.5,56.0,7.9,7.97,5.04,18818
23751,0.25,Ideal,H,SI1,62.8,54.0,4.05,4.07,2.55,357
4410,0.46,Very Good,E,VS2,62.1,57.0,4.89,4.93,3.05,1194
25918,0.49,Fair,D,VS2,57.5,68.0,5.18,5.11,2.96,1249
20675,1.29,Premium,J,VS1,61.7,59.0,6.93,6.97,4.29,5463
7887,0.91,Premium,H,SI1,61.4,56.0,6.09,5.97,3.7,2763
21618,0.52,Ideal,H,VS1,61.4,56.0,5.2,5.23,3.2,1408
25077,0.32,Ideal,I,SI1,60.9,55.0,4.45,4.48,2.72,404
5192,1.18,Premium,J,SI2,61.3,60.0,6.83,6.78,4.17,4274
22928,0.55,Ideal,G,VS2,61.6,55.0,5.31,5.25,3.25,1752
807,1.02,Very Good,E,VVS1,62.6,56.0,6.35,6.5,4.02,9498
1348,0.33,Ideal,G,VS1,60.1,55.0,4.55,4.5,2.72,854
3241,0.67,Good,F,VVS2,63.8,61.0,5.46,5.54,3.52,2398
2990,1.23,Ideal,G,VVS1,61.2,56.0,6.94,6.9,4.23,11182
7364,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,830
8418,0.7,Ideal,F,VVS2,62.0,57.0,5.68,5.74,3.54,3160
24937,0.71,Ideal,H,VVS1,62.0,57.0,5.71,5.75,3.55,2739
14391,1.01,Good,E,SI2,63.3,58.0,6.3,6.36,4.01,4168
8216,1.21,Premium,G,VS2,61.5,58.0,6.84,6.81,4.2,7792
15078,0.52,Ideal,I,IF,60.9,57.0,5.17,5.21,3.16,2111
14598,0.54,Ideal,D,VS1,61.3,56.0,5.3,5.27,3.24,2378
18862,0.9,Premium,G,SI1,61.0,60.0,6.17,6.12,3.75,3879
7617,0.91,Very Good,E,SI2,63.8,60.0,6.05,6.09,3.87,3751
33,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,450
13121,2.22,Ideal,I,VS2,61.3,56.0,8.36,8.45,5.15,18363
24572,1.06,Premium,D,VS2,59.3,55.0,6.7,6.65,3.96,7479
554,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,17891
8949,0.41,Good,D,SI1,63.1,59.0,4.7,4.71,2.97,791
12783,0.3,Good,G,SI1,63.8,56.0,4.26,4.3,2.73,447
26580,1.04,Premium,H,SI1,62.6,59.0,6.47,6.43,4.04,4980
4249,0.5,Very Good,D,SI1,61.6,59.0,5.12,5.14,3.16,1318
9123,0.3,Premium,J,VS1,61.9,56.0,4.32,4.28,2.66,506
1227,1.22,Premium,H,SI1,62.4,58.0,6.82,6.77,4.24,6153
2797,0.51,Premium,D,VVS2,60.8,60.0,5.23,5.14,3.15,2387
12488,1.07,Premium,F,SI2,61.8,58.0,6.51,6.57,4.04,4366
21949,0.4,Very Good,D,SI1,63.3,57.0,4.71,4.68,2.97,924
20155,2.2,Ideal,H,VS2,61.7,55.0,8.41,8.38,5.18,17460
1539,1.03,Ideal,F,SI1,61.3,56.0,6.55,6.51,4.0,5595
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
5098,0.83,Premium,H,SI1,62.5,59.0,6.02,5.95,3.74,2825
26279,0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
804,1.01,Good,E,SI1,63.5,58.0,6.28,6.35,4.01,4546
4804,1.01,Ideal,G,VS2,61.9,56.0,6.4,6.44,3.97,7179
15047,0.32,Premium,F,SI1,62.3,55.0,4.44,4.39,2.75,684
26344,1.26,Ideal,J,SI2,62.8,54.0,6.91,6.89,4.33,4860
5015,0.31,Very Good,G,VVS1,,59.0,4.4,4.42,2.63,642
23071,0.4,Premium,D,VS1,60.9,58.0,4.81,4.78,2.92,1200
21491,0.5,Good,F,SI1,63.1,61.0,5.06,4.98,3.17,1043
12965,0.25,Very Good,E,VVS2,63.4,58.0,3.97,4.01,2.53,575
14957,0.42,Ideal,D,SI1,61.9,55.0,4.79,4.84,2.98,756
5742,0.5,Very Good,D,SI2,58.9,60.0,5.2,5.23,3.07,1123
7792,1.02,Good,F,SI1,63.7,61.0,6.27,6.23,3.98,4678
5119,0.52,Ideal,D,SI1,60.0,56.0,5.19,5.24,3.13,1600
17651,0.32,Very Good,E,VVS2,62.4,56.0,4.34,4.38,2.72,744
10031,0.53,Ideal,F,VVS1,61.4,57.0,5.2,5.23,3.2,2834
22359,0.31,Premium,I,VVS1,61.0,58.0,4.39,4.33,2.66,732
26185,2.01,Premium,I,SI2,58.2,61.0,8.24,8.2,4.78,13052
21554,0.32,Ideal,H,SI1,60.6,57.0,4.44,4.4,2.68,576
16082,0.32,Very Good,G,VS1,63.2,55.0,4.39,4.37,2.77,828
23756,0.3,Premium,G,SI1,61.6,59.0,4.28,4.26,2.63,574
24670,0.41,Premium,E,VVS1,62.2,58.0,4.77,4.75,2.96,1431
20019,0.96,Good,F,VS2,63.7,54.0,6.24,6.19,3.96,3871
10893,1.02,Fair,G,SI2,65.3,58.0,6.33,6.22,4.1,3787
629,1.01,Very Good,G,VS2,61.9,58.0,6.37,6.42,3.96,6047
7404,0.3,Very Good,D,VS1,61.2,55.0,4.32,4.34,2.65,610
25243,0.32,Ideal,G,VVS2,62.6,57.0,4.34,4.38,2.73,730
8259,0.27,Ideal,H,VS1,62.2,56.0,4.12,4.15,2.57,449
7807,0.7,Premium,G,VVS2,62.9,59.0,5.68,5.61,3.55,2874
24279,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5839
14960,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
22692,0.82,Ideal,E,SI2,62.1,55.0,6.04,6.01,3.74,2668
6749,0.72,Ideal,D,SI1,61.5,54.0,5.77,5.8,3.56,2804
19091,1.22,Premium,H,SI1,61.0,59.0,6.92,6.86,4.2,4829
17182,0.94,Ideal,E,SI2,61.6,57.0,6.29,6.31,3.88,4972
649,1.51,Premium,J,VS2,62.3,59.0,7.31,7.35,4.57,7418
25249,0.41,Ideal,F,IF,61.4,58.0,4.78,4.83,2.95,1439
20067,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1374
26573,0.32,Premium,H,VVS1,62.5,58.0,4.33,4.37,2.72,730
16613,1.37,Ideal,F,VS1,59.6,57.0,7.28,7.22,4.32,11649
856,1.73,Premium,J,SI1,60.7,58.0,7.73,7.78,4.71,9105
14709,0.73,Ideal,H,IF,62.3,55.0,5.77,5.79,3.6,3785
2172,0.3,Ideal,G,VVS2,62.3,57.0,4.29,4.32,2.68,665
9315,1.31,Ideal,G,SI1,63.4,57.0,6.97,6.87,4.4,7277
12037,2.1,Ideal,I,SI1,60.8,60.0,8.24,8.35,5.04,17250
13051,1.03,Ideal,F,VS1,62.1,55.0,6.47,6.5,4.03,8169
4001,0.41,Premium,D,SI1,62.9,58.0,4.75,4.7,2.97,1015
23715,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2167
4776,0.33,Ideal,G,IF,61.3,57.0,4.42,4.46,2.72,984
26187,0.33,Ideal,F,VS2,62.6,55.0,4.4,4.42,2.76,666
2854,0.33,Premium,J,VS1,62.8,58.0,4.41,4.38,2.76,557
16054,1.06,Ideal,G,VS1,61.4,56.0,6.55,6.58,4.03,7589
11920,0.72,Ideal,D,VS2,62.8,57.0,5.68,5.73,3.58,3179
18468,0.44,Very Good,G,SI1,,61.0,4.83,4.88,2.99,772
18980,1.51,Ideal,G,SI1,61.6,57.0,7.34,7.31,4.52,11917
5478,0.57,Ideal,E,VS1,62.1,53.0,5.36,5.41,3.34,1942
1560,0.33,Very Good,E,VS2,61.9,58.0,4.42,4.47,2.75,627
24236,0.71,Very Good,I,VVS2,63.1,58.0,5.71,5.64,3.58,2450
20301,0.34,Premium,H,VS2,62.6,60.0,4.46,4.42,2.78,689
20326,0.33,Ideal,F,VVS1,62.1,56.0,4.43,4.46,2.76,828
3128,0.3,Ideal,D,SI2,60.2,56.0,4.37,4.4,2.64,447
10394,0.83,Premium,G,SI1,62.3,58.0,6.01,5.97,3.73,2863
26222,1.2,Very Good,I,SI1,61.7,56.0,6.82,6.76,4.19,4785
3298,0.6,Ideal,F,VS2,61.9,57.0,5.39,5.43,3.35,1970
13123,0.9,Premium,D,VS2,62.6,59.0,6.14,6.17,3.85,5001
6208,1.02,Premium,G,SI2,60.7,56.0,6.56,6.51,3.97,3904
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
21682,1.01,Fair,D,VS2,65.3,58.0,6.29,6.24,4.09,6366
9288,0.51,Very Good,D,VS2,63.1,56.0,5.06,5.12,3.21,1658
12856,1.1,Premium,G,VS2,60.5,60.0,6.67,6.58,4.01,6284
16029,0.58,Very Good,G,VVS2,59.1,59.6,5.39,5.42,3.19,2021
26196,0.55,Very Good,E,VS2,61.7,59.0,5.2,5.27,3.23,1629
8490,0.7,Good,G,SI1,64.0,57.0,5.63,5.58,3.59,2121
11872,1.2,Good,G,VS2,57.8,59.0,7.06,7.0,4.06,8032
25250,0.27,Ideal,G,VVS1,62.5,56.0,4.15,4.18,2.6,627
8101,0.71,Premium,D,VS2,60.4,62.0,5.74,5.72,3.46,2858
21721,1.25,Ideal,G,VVS1,61.3,56.0,6.95,6.98,4.28,10996
10447,0.51,Ideal,G,VS1,61.7,55.0,5.17,5.14,3.18,1781
21349,1.53,Very Good,H,VS1,59.5,63.0,7.44,7.51,4.45,9896
6000,0.81,Ideal,F,SI2,62.9,57.0,5.97,5.93,3.74,2726
24655,0.5,Fair,G,VS1,66.8,56.0,4.85,4.91,3.26,1367
12170,0.31,Ideal,G,VS2,61.6,54.0,4.41,4.39,2.71,698
13239,0.7,Premium,H,SI1,62.0,58.0,5.65,5.71,3.52,2155
20126,0.33,Ideal,I,VS2,62.3,54.0,4.45,4.48,2.78,480
10307,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,6471
18913,1.01,Ideal,D,VVS2,61.7,57.0,6.43,6.47,3.98,10761
4206,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5806
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
20672,2.02,Ideal,F,SI2,62.2,57.0,8.07,8.03,5.01,16256
11215,0.28,Very Good,H,VS2,61.4,57.0,4.21,4.23,2.59,376
552,0.62,Ideal,D,VS2,61.2,56.0,5.49,5.52,3.37,2243
13610,0.7,Premium,H,VS1,60.6,59.0,5.81,5.74,3.5,2636
9930,0.3,Ideal,D,SI1,61.0,56.0,4.35,4.37,2.66,552
5577,1.52,Premium,D,VS1,61.0,59.0,7.48,7.53,4.5,17723
12468,0.83,Ideal,G,SI2,62.4,54.0,6.01,6.08,3.77,2751
5786,1.74,Premium,H,SI2,62.1,59.0,7.78,7.65,4.79,10270
8383,2.01,Premium,F,SI2,62.4,58.0,8.08,8.05,5.03,14279
14471,1.71,Ideal,H,VS2,62.4,58.0,7.64,7.68,4.78,13190
24039,0.32,Premium,H,VVS2,62.2,58.0,4.33,4.38,2.71,602
9510,1.06,Premium,G,SI1,62.7,56.0,6.55,6.46,4.08,5183
5449,0.7,Ideal,G,SI2,,55.0,5.66,5.72,3.55,2232
190,0.9,Ideal,E,SI1,61.7,57.0,6.21,6.24,3.84,4940
6639,1.71,Ideal,G,VS1,62.2,55.0,7.72,7.65,4.78,17595
7588,1.42,Very Good,G,VS1,62.7,55.0,7.11,7.17,4.48,11452
4564,0.4,Ideal,G,VVS2,62.4,56.0,4.68,4.64,2.91,1050
11978,0.7,Very Good,G,SI1,62.5,60.0,5.64,5.68,3.54,2042
392,0.5,Ideal,H,VS1,61.1,56.0,5.1,5.14,3.13,1637
1553,0.57,Ideal,E,VS2,61.9,57.0,5.29,5.31,3.28,1851
6944,0.78,Very Good,E,SI1,63.4,56.0,5.84,5.9,3.72,2565
17463,0.24,Good,E,VVS1,60.8,64.0,3.97,3.99,2.42,492
21675,1.01,Good,G,VVS2,62.4,61.0,6.34,6.38,3.97,7137
18944,0.4,Premium,E,VS2,62.2,59.0,4.71,4.74,2.94,912
5651,0.75,Ideal,H,SI1,60.4,57.0,5.93,5.96,3.59,2801
13028,0.81,Very Good,E,SI2,63.7,57.0,5.86,5.94,3.76,2735
3755,0.7,Good,D,SI2,58.2,63.0,5.78,5.83,3.38,2583
7654,1.01,Premium,G,VS2,59.2,59.0,6.59,6.52,3.88,6108
7195,0.7,Ideal,I,VS1,61.9,56.0,5.69,5.72,3.53,2616
6730,0.7,Premium,J,IF,60.5,59.0,5.67,5.73,3.45,2150
22628,1.01,Very Good,F,SI2,63.2,58.0,6.43,6.3,4.02,4299
14711,1.2,Very Good,G,SI2,61.7,59.0,6.81,6.86,4.22,5518
4596,1.05,Premium,D,SI1,58.6,60.0,6.73,6.66,3.92,5821
5046,2.31,Premium,I,SI2,62.9,58.0,8.43,8.34,5.27,17218
17664,1.0,Ideal,E,VS2,62.5,57.0,6.38,6.45,4.01,7177
140,0.5,Very Good,D,SI1,60.3,59.0,5.11,5.14,3.09,1415
5859,0.4,Premium,F,SI1,62.9,58.0,4.72,4.69,2.96,882
8013,1.5,Good,D,SI1,61.3,61.0,7.32,7.39,4.51,13603
17243,0.36,Premium,E,VS1,61.5,59.0,4.57,4.6,2.82,727
26015,0.35,Premium,D,SI2,60.8,58.0,4.57,4.51,2.76,669
18017,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2801
17829,1.17,Premium,I,SI1,62.6,58.0,6.71,6.64,4.18,4914
1955,0.41,Premium,I,VVS2,59.9,58.0,4.81,4.87,2.9,827
24036,1.51,Premium,I,VVS2,61.1,60.0,7.36,7.33,4.49,10817
17893,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,18795
26843,0.63,Fair,H,VS1,57.3,62.5,5.65,5.7,3.25,1760
9038,0.72,Ideal,F,VS1,61.7,57.0,5.77,5.74,3.55,2829
11881,2.11,Premium,H,SI2,61.0,58.0,8.31,8.27,5.06,13233
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
230,1.5,Good,H,SI2,59.8,61.0,7.39,7.49,4.45,6798
7906,1.01,Premium,F,SI1,58.9,60.0,6.57,6.5,3.85,5713
7950,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,8860
8952,1.01,Very Good,F,VS2,59.9,61.0,6.46,6.5,3.88,5988
23210,0.51,Ideal,F,VS1,61.7,55.0,5.13,5.17,3.18,1728
17548,2.35,Very Good,I,SI2,58.5,57.0,8.72,8.77,5.12,15122
17218,0.7,Very Good,F,VS2,62.8,58.0,5.6,5.64,3.53,2552
21015,0.32,Ideal,E,VS2,61.9,55.0,4.42,4.43,2.74,702
26847,0.78,Very Good,G,SI1,63.3,56.0,5.83,5.86,3.7,2721
15252,1.5,Good,D,SI2,62.4,61.0,7.23,7.36,4.55,8517
12360,1.58,Ideal,I,SI1,62.3,55.0,7.42,7.49,4.64,9457
7705,0.7,Fair,F,VS2,,57.0,5.57,5.53,3.58,2762
9249,0.73,Ideal,E,VVS2,62.0,57.0,5.79,5.73,3.57,3714
14852,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,9266
23554,0.56,Ideal,D,VS2,61.4,57.0,5.36,5.32,3.28,2066
18078,0.9,Good,H,SI2,63.1,60.0,6.09,6.14,3.86,3024
9500,0.76,Ideal,I,VS2,61.3,56.0,5.87,5.91,3.61,2793
18794,1.07,Very Good,F,IF,59.4,59.0,6.64,6.7,3.96,11019
2849,0.41,Very Good,E,SI2,62.8,58.0,4.69,4.73,2.96,638
24041,0.5,Good,H,VS2,56.3,65.0,5.21,5.24,2.94,1239
995,1.05,Ideal,I,VS2,62.2,55.8,6.49,6.52,4.04,6279
23555,2.01,Fair,G,SI1,70.6,64.0,7.43,6.64,4.69,18574
24642,1.08,Very Good,H,VS2,62.9,59.0,6.47,6.56,4.1,5515
7242,0.43,Very Good,F,VS2,61.0,57.0,4.84,4.87,2.96,905
22921,1.01,Very Good,G,VS2,62.5,60.0,6.31,6.37,3.96,5519
4820,1.0,Good,E,SI2,63.7,61.0,6.27,6.32,4.01,3819
7995,0.75,Premium,J,SI2,62.9,56.0,5.76,5.72,3.61,1588
22823,0.7,Very Good,H,VS2,62.1,55.0,5.66,5.71,3.53,2106
16169,1.2,Premium,F,VVS2,62.2,58.0,6.83,6.78,4.23,11021
303,0.52,Very Good,E,VS1,59.1,58.0,5.31,5.38,3.16,1875
15731,0.56,Ideal,F,SI1,61.1,55.9,5.33,5.35,3.26,1685
13157,0.31,Ideal,G,VS2,62.1,55.0,4.35,4.38,2.71,577
26767,0.73,Ideal,H,SI1,62.6,57.0,5.66,5.74,3.57,2320
17506,1.15,Premium,I,SI1,59.6,58.0,6.86,6.82,4.08,4959
7763,1.03,Ideal,G,VVS1,61.5,57.0,6.47,6.52,3.99,9691
19497,1.3,Very Good,J,SI2,61.1,61.0,6.95,7.0,4.26,5047
3153,0.51,Ideal,F,VS2,62.6,55.0,5.15,5.1,3.21,1875
20700,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4558
25562,0.3,Premium,D,SI2,60.9,58.0,4.32,4.29,2.62,574
14778,0.52,Ideal,G,VVS1,62.0,55.0,5.15,5.18,3.2,2029
16905,1.71,Very Good,I,SI1,62.4,59.0,7.63,7.6,4.75,10681
20538,0.39,Ideal,D,VVS2,60.0,56.0,4.79,4.77,2.87,1088
11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
24667,1.59,Premium,F,VS2,60.2,60.0,7.59,7.62,4.58,15461
25831,0.9,Premium,E,SI1,62.9,58.0,6.16,6.11,3.86,4158
4736,0.3,Ideal,G,IF,61.5,56.0,4.32,4.36,2.67,863
14493,0.7,Premium,E,SI2,60.6,59.0,5.76,5.73,3.48,2307
20722,1.01,Fair,F,SI2,65.3,59.0,6.28,6.24,4.09,4317
18343,0.51,Very Good,E,VS1,60.4,59.0,5.16,5.2,3.13,1697
4499,0.9,Good,G,SI1,62.8,59.0,6.08,6.12,3.83,3734
1462,1.57,Ideal,I,VS2,62.8,57.0,7.46,7.37,4.66,10462
2793,0.79,Premium,J,SI1,59.1,57.0,6.08,6.06,3.59,2199
11968,0.37,Ideal,E,VS2,61.9,53.0,4.62,4.65,2.87,811
7618,0.51,Ideal,H,VS1,61.1,56.0,5.11,5.16,3.14,1438
11036,0.5,Ideal,H,IF,61.0,56.0,5.15,5.17,3.15,1923
22580,1.01,Premium,F,SI1,63.0,58.0,6.33,6.29,3.98,4632
7371,0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
6584,0.7,Very Good,E,VS2,63.4,59.0,5.63,5.67,3.58,2952
20040,1.0,Premium,E,VS1,61.1,60.0,6.43,6.41,3.92,7588
11343,1.23,Premium,G,VS1,59.6,60.0,6.99,6.94,4.15,8293
19270,1.14,Premium,H,SI1,59.2,58.0,6.86,6.8,4.04,4980
26116,1.07,Ideal,D,SI1,61.8,55.0,6.59,6.54,4.06,5872
22938,1.39,Ideal,H,VVS2,61.2,54.0,7.23,7.25,4.43,9298
21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
1439,0.64,Premium,E,VS2,61.6,62.0,5.48,5.46,3.37,1926
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
3115,0.4,Ideal,E,VVS2,61.5,56.0,4.79,4.74,2.93,1238
26338,0.34,Premium,J,VS1,61.7,58.0,4.47,4.41,2.74,574
24324,0.38,Ideal,H,VS1,60.6,57.0,4.73,4.7,2.85,1117
14838,0.58,Ideal,G,SI2,62.1,54.0,5.36,5.39,3.34,1213
21777,2.21,Premium,J,SI2,62.7,57.0,8.33,8.25,5.2,13642
10035,1.21,Ideal,H,SI2,61.1,56.0,6.92,6.87,4.21,6098
6878,0.29,Very Good,G,VVS1,61.6,56.0,4.24,4.27,2.62,607
8804,0.32,Premium,I,VVS2,60.7,59.0,4.4,4.43,2.68,561
15468,0.38,Good,D,VS2,64.1,55.0,4.58,4.62,2.95,809
7812,0.71,Ideal,E,SI1,61.9,56.0,5.76,5.71,3.55,2404
26266,0.4,Premium,D,SI2,61.1,58.0,4.76,4.73,2.9,855
19188,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,18395
14638,0.31,Premium,E,VS1,61.0,60.0,4.35,4.37,2.66,636
20265,1.22,Premium,F,VS2,63.0,60.0,6.85,6.74,4.28,7154
21005,0.51,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1656
21526,1.12,Very Good,H,SI2,62.4,55.0,6.63,6.68,4.15,4538
13240,1.01,Premium,J,SI2,61.2,59.0,6.43,6.37,3.92,3733
12922,0.3,Premium,H,IF,60.4,60.0,4.34,4.3,2.61,1013
14467,0.41,Ideal,E,SI1,62.1,54.0,4.76,4.81,2.97,755
20043,1.31,Premium,H,SI2,61.4,60.0,7.04,7.0,4.31,6236
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
14449,1.67,Ideal,I,VS1,61.6,59.0,7.64,7.61,4.7,11975
10033,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,631
24284,0.72,Very Good,F,VS2,61.6,58.0,5.75,5.78,3.55,3238
15083,1.05,Ideal,I,SI1,62.6,56.0,6.45,6.53,4.06,4466
18441,1.09,Ideal,G,SI2,62.1,56.0,6.59,6.66,4.12,4586
2814,0.55,Ideal,F,SI1,61.0,56.0,5.28,5.34,3.24,1390
6841,1.09,Very Good,G,VS2,59.9,56.0,6.59,6.73,3.99,5783
18085,0.32,Premium,F,VS2,59.7,59.0,4.41,4.44,2.64,645
4638,0.41,Ideal,D,VS2,61.9,56.0,4.77,4.8,2.96,1007
17212,0.54,Very Good,F,VS2,,60.0,5.34,5.39,3.12,1551
1916,0.3,Ideal,F,VS2,61.9,56.0,4.32,4.34,2.68,573
10286,0.46,Ideal,F,IF,62.0,55.0,4.96,4.98,3.08,1950
15048,0.6,Very Good,D,SI1,62.0,55.0,5.36,5.44,3.35,1777
17716,1.01,Very Good,D,VS2,62.9,58.0,6.35,6.41,4.01,6738
21407,0.93,Premium,E,SI1,62.8,56.0,6.26,6.2,3.91,4739
7996,1.53,Very Good,E,SI2,63.1,59.0,7.38,7.21,4.61,8654
17373,0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66,984
